,DATETIME,PRESSURE_T1,PRESSURE_T2,PRESSURE_T3,PRESSURE_T4,PRESSURE_T5,PRESSURE_T6,PRESSURE_T7,PRESSURE_J280,PRESSURE_J269,PRESSURE_J300,PRESSURE_J256,PRESSURE_J289,PRESSURE_J415,PRESSURE_J302,PRESSURE_J306,PRESSURE_J307,PRESSURE_J317,PRESSURE_J14,PRESSURE_J422,FLOW_PU1,FLOW_PU2,FLOW_PU3,FLOW_PU4,FLOW_PU5,FLOW_PU6,FLOW_PU7,FLOW_PU8,FLOW_PU9,FLOW_PU10,FLOW_PU11,FLOW_V2,STATUS_PU1,STATUS_PU2,STATUS_PU3,STATUS_PU4,STATUS_PU5,STATUS_PU6,STATUS_PU7,STATUS_PU8,STATUS_PU9,STATUS_PU10,STATUS_PU11,STATUS_V2,ATT_FLAG
17552,4388.0,2.2716,2.4142,3.7288,3.9775,4.5,5.1326,2.4578,2.9897,21.5688,27.4482,70.3715,27.4078,84.892,20.4635,97.424,20.3501,66.9269,29.9002,29.0002,120.3075,0.0,0.0,0.0,0.0,0.0,49.926,24.5422,0.0,31.04,0.0,65.9348,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
16754,4188.5,3.9158,5.1445,4.0269,3.9182,4.5,5.5,4.7596,2.9759,35.5312,29.5093,89.5927,29.5813,86.418,24.8692,104.4594,24.7535,70.2176,32.4941,31.5941,95.2328,95.2514,0.0,36.1543,0.0,0.0,50.2567,22.1128,0.0,31.3677,0.0,83.0442,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
16755,4188.75,3.8933,5.1356,4.1478,3.9712,4.5,5.5,4.7461,2.9758,35.5194,29.5013,89.6664,29.5731,86.4547,24.8487,104.4389,24.733,70.2027,32.4846,31.5846,95.2548,95.2734,0.0,36.1083,0.0,0.0,50.2338,22.1128,0.0,31.3661,0.0,82.9633,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
8676,2169.0,2.006,5.3479,3.4963,2.9334,4.5,5.5,3.8632,2.9754,35.0458,30.4226,70.2551,30.3799,84.93,23.5212,103.1915,23.4092,70.6949,32.902,32.002,96.1401,96.1589,0.0,0.0,0.0,0.0,51.3976,22.0319,0.0,30.8287,0.0,69.3205,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8677,2169.25,2.0215,5.3955,3.3929,2.9264,4.5,5.5,3.9308,2.9754,35.0588,30.464,70.1517,30.4214,84.9347,23.5411,103.2114,23.4292,70.7518,32.9425,32.0425,96.1158,96.1347,0.0,0.0,0.0,0.0,51.4155,22.0319,0.0,30.8176,0.0,69.123,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
7851,1962.75,2.5384,1.6186,4.4634,3.9442,4.5,5.0342,2.6354,2.9901,23.2468,27.3004,72.5714,27.2606,85.5321,27.7935,107.715,27.7935,55.968,29.8446,28.9446,117.4026,0.0,0.0,0.0,0.0,0.0,49.5191,21.719,0.0,0.0,0.0,83.1298,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7852,1963.0,2.4752,1.7074,4.3729,3.971,4.5,4.93,2.1895,2.9897,21.4993,26.8689,72.3754,26.8287,84.57,18.6439,84.6096,18.5331,66.4122,29.3422,28.4422,120.4272,0.0,0.0,0.0,0.0,0.0,49.7937,32.5895,0.0,30.6502,0.0,70.2824,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
9532,2383.0,1.6613,4.2853,4.3625,3.7369,4.5,5.1752,3.1031,2.975,34.5884,29.5019,75.0724,29.461,86.2447,24.1861,109.288,24.0707,69.6613,31.9908,31.0908,96.9924,97.0115,0.0,0.0,0.0,0.0,50.2835,15.6173,0.0,31.3307,0.0,72.5765,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9533,2383.25,1.6719,4.3444,4.3032,3.7897,4.5,5.2496,3.2393,2.975,34.5998,29.5515,75.0131,29.5106,86.2966,24.204,109.3058,24.0887,69.7613,32.0389,31.1389,96.9711,96.9902,0.0,0.0,0.0,0.0,50.2824,15.6173,0.0,31.3067,0.0,72.2895,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
4062,1015.5,1.8783,4.8452,4.1011,3.1157,4.5,5.1971,3.128,2.9753,34.87,30.0337,75.0285,29.9935,87.7851,24.4782,109.592,24.3618,69.4449,32.5112,31.6112,96.4679,96.4869,0.0,0.0,0.0,0.0,49.7678,15.6008,0.0,31.4788,0.0,71.099,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4063,1015.75,1.8947,4.9018,4.0451,3.2615,4.5,5.2681,3.2467,2.9753,34.8846,30.0837,74.9725,30.0436,87.9027,24.5012,109.6149,24.3849,69.5352,32.5596,31.6596,96.4408,96.4597,0.0,0.0,0.0,0.0,49.7329,15.6008,0.0,31.4592,0.0,70.8518,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
4335,1083.75,1.2602,4.3609,5.0381,4.0168,4.5,5.5,4.7401,2.9759,35.5578,31.9594,76.5443,31.9594,69.106,25.709,112.7189,25.6072,77.8862,34.2025,33.3025,95.1829,95.2015,0.0,0.0,0.0,0.0,0.0,12.4444,0.0,29.2784,0.0,60.9209,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4336,1084.0,1.3218,4.5243,4.9917,3.8238,4.5,5.4896,4.9481,2.9764,36.1891,32.4858,76.3225,32.4858,69.1122,30.1353,117.6069,30.1353,61.6381,34.7503,33.8503,93.998,94.0163,0.0,0.0,0.0,0.0,0.0,11.4079,0.0,0.0,0.0,65.3785,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
18057,4514.25,4.1784,0.4585,4.8989,3.787,4.5,5.3128,3.2487,2.9762,35.9163,25.7268,91.8847,25.7825,87.4148,26.836,112.778,26.7187,71.4009,28.8324,27.9324,94.5107,94.5291,0.0,32.5326,0.0,0.0,47.7195,14.327,0.0,31.5951,0.0,112.6326,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
18058,4514.5,4.1577,0.5444,5.0343,3.9349,4.5,5.404,3.4623,2.9762,35.9113,25.794,91.9922,25.8496,87.5382,26.8297,112.7715,26.7127,71.5433,28.895,27.995,94.52,94.5384,0.0,32.507,0.0,0.0,47.6884,14.327,0.0,31.5521,0.0,112.1504,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
13041,3260.25,3.1696,1.9605,3.7173,2.9886,4.5,5.5,3.3687,2.9898,22.0437,27.1972,69.2829,27.1561,83.7324,20.7776,95.5406,20.6678,69.0674,29.6908,28.7908,119.4879,0.0,0.0,0.0,0.0,0.0,50.3886,26.3773,0.0,30.4925,0.0,73.2953,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13042,3260.5,3.0548,2.0213,3.6035,2.9243,4.5,5.5,3.3893,2.9898,21.9917,27.2283,69.169,27.1871,83.69,20.7144,95.4773,20.6048,69.0702,29.7175,28.8175,119.5778,0.0,0.0,0.0,0.0,0.0,50.4257,26.3773,0.0,30.4724,0.0,72.458,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
6459,1614.75,2.534,4.8898,4.4025,3.8768,4.5,5.4625,3.689,2.9781,38.0796,28.0572,75.5296,28.0199,89.4031,27.6963,113.7163,27.5774,71.4081,41.4424,29.418,90.4169,90.4341,0.0,0.0,0.0,0.0,47.8565,14.2018,0.0,31.8402,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6460,1615.0,2.6349,4.7629,4.3496,4.0794,4.5,5.5,3.9311,2.9781,38.1386,27.8439,73.6219,27.8048,86.9483,27.2238,111.0044,27.1074,72.1996,41.501,29.2127,90.3043,90.3215,0.0,0.0,0.0,0.0,49.0622,17.4324,0.0,31.4761,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2049,512.25,4.6417,4.2409,3.8832,4.4823,4.5,5.0264,2.5417,2.9911,26.8023,27.2942,71.9524,27.2545,85.6703,25.9512,105.9987,25.8293,68.1529,39.1736,28.6656,111.1608,0.0,0.0,0.0,0.0,0.0,49.444,21.6616,0.0,32.2675,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2050,512.5,4.6515,4.1097,3.7924,4.4882,4.5,5.08,2.5892,2.9911,26.8103,27.1667,71.8616,27.1271,85.6426,25.9629,106.0104,25.841,68.1971,39.183,28.5378,111.1466,0.0,0.0,0.0,0.0,0.0,49.392,21.6616,0.0,32.2584,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1141,285.25,2.9011,3.5124,3.0475,3.6029,4.5,5.5,4.0262,2.9766,36.4027,26.5431,66.936,26.5029,84.322,24.3579,102.3354,24.2411,69.1326,39.583,27.9166,93.5959,93.614,0.0,0.0,0.0,0.0,49.7536,23.6379,0.0,31.5345,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1142,285.5,2.9534,3.3804,2.9203,3.5644,4.5,5.5,3.9894,2.9766,36.4309,23.0882,84.3713,23.159,83.4967,24.4023,102.3799,24.2854,69.1117,39.628,24.8702,93.5427,93.5608,0.0,35.4733,0.0,0.0,48.4253,23.6379,0.0,31.5534,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
740,185.0,1.053,4.3016,4.7256,3.8184,4.5,5.5,3.6191,2.9747,34.1995,29.3794,72.2126,29.3381,85.7093,22.1964,100.2652,22.0887,71.4796,31.8472,30.9472,97.7149,97.7342,0.0,0.0,0.0,0.0,50.4923,23.55,0.0,30.1887,0.0,68.302,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
741,185.25,1.0589,4.3488,4.629,3.8339,4.5,5.5,3.7443,2.9747,34.2075,29.4192,72.116,29.3779,85.7309,22.2099,100.2786,22.1024,71.5774,31.8858,30.9858,97.7,97.7193,0.0,0.0,0.0,0.0,50.5014,23.55,0.0,30.1628,0.0,68.0424,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14716,3679.0,4.0,1.6197,4.0621,4.2876,4.5,5.5,3.6755,2.9901,22.9335,27.2711,72.3352,27.2329,87.4776,22.9581,103.5454,22.8488,71.4727,29.7972,28.8972,117.947,0.0,0.0,0.0,0.0,0.0,48.4754,21.103,0.0,30.4241,0.0,81.2918,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14717,3679.25,3.8889,1.7068,3.9734,4.4068,4.5,5.5,3.7933,2.99,22.8865,27.3197,72.2465,27.2815,87.5762,22.9033,103.4903,22.7942,71.5487,29.8405,28.9405,118.0286,0.0,0.0,0.0,0.0,0.0,48.4485,21.103,0.0,30.3842,0.0,80.4258,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
6077,1519.25,3.9087,4.8606,4.1037,4.063,4.5,4.9574,2.5334,2.9794,39.6348,27.9613,73.4984,27.9226,87.5816,34.0711,118.3461,34.0711,56.8047,43.8971,29.3283,87.4325,87.4488,0.0,0.0,0.0,0.0,48.7889,16.6909,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6078,1519.5,4.006,4.7311,4.0273,4.1879,4.5,5.0126,2.6022,2.9787,38.8155,27.8386,73.422,27.8,87.6341,28.3451,112.6903,28.2208,69.3271,42.5937,29.2049,89.0092,89.026,0.0,0.0,0.0,0.0,48.6956,16.6909,0.0,32.6069,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
4948,1237.0,2.4392,4.4389,3.6999,3.0296,4.5,4.9203,2.2762,2.9901,23.1629,29.6473,89.3616,29.7614,55.6646,21.007,92.0006,20.8909,66.1048,32.0997,31.1997,117.5485,0.0,0.0,36.361,0.0,0.0,0.0,29.2279,0.0,31.4407,0.0,59.2863,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4949,1237.25,2.361,4.3883,3.8187,2.9205,4.5,4.9319,2.1836,2.9901,22.9144,28.3783,88.9747,28.4475,83.7845,20.7571,91.7505,20.6413,66.0399,31.2683,30.3683,117.9801,0.0,0.0,35.8646,0.0,0.0,51.0095,29.2279,0.0,31.3868,0.0,65.1918,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
9143,2285.75,1.7038,5.4165,4.4535,3.841,4.5,5.3048,4.0743,2.9763,36.0715,32.9629,75.3701,32.9629,70.0047,29.9332,115.266,29.9332,60.1422,35.203,34.303,94.2192,94.2375,0.0,0.0,0.0,0.0,0.0,15.1764,0.0,0.0,0.0,60.2597,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9144,2286.0,1.7823,5.5761,4.3973,3.7007,4.5,5.2405,3.798,2.9784,38.4507,30.5761,74.2426,30.5761,67.5613,32.1955,117.209,32.1955,59.8941,42.0661,31.7661,89.7079,89.7249,0.0,0.0,0.0,0.0,0.0,15.6513,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1319,329.75,0.9117,3.7036,4.4665,3.9252,4.5,5.5,2.9472,2.9744,33.9396,28.8508,71.4694,28.8098,85.5532,22.4843,103.9207,22.3715,69.2577,31.3284,30.4284,98.1966,98.216,0.0,0.0,0.0,0.0,50.304,20.2025,0.0,30.9481,0.0,70.4413,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1320,330.0,0.9119,3.757,4.3653,3.9309,4.5,5.5,2.9879,2.9745,34.0502,28.9086,71.4094,28.8675,85.4804,21.7943,99.56,21.6813,68.4621,31.3879,30.4879,97.9917,98.0111,0.0,0.0,0.0,0.0,50.3701,23.828,0.0,30.9794,0.0,70.6652,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
16163,4040.75,4.4285,4.1985,3.8263,4.0777,4.5,5.4996,4.7982,2.9782,38.278,27.2453,72.275,27.2055,85.4516,32.3988,110.9432,32.3988,58.506,42.3694,28.6173,90.0381,90.0552,0.0,0.0,0.0,0.0,49.5324,23.0534,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
16164,4041.0,4.503,4.0671,3.7394,4.092,4.5,5.4136,4.379,2.9909,26.1921,27.0849,71.5434,27.0445,84.5241,30.4846,108.285,30.4846,56.736,38.8007,28.4596,112.2407,0.0,0.0,0.0,0.0,0.0,49.9283,23.7388,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6614,1653.5,1.5853,5.4709,3.1619,4.3053,4.5,5.5,3.9876,2.9747,34.1997,30.3874,70.7355,30.346,86.5778,22.1661,99.2245,22.0542,69.3944,32.8217,31.9217,97.7144,97.7338,0.0,0.0,0.0,0.0,50.5625,24.4558,0.0,30.8124,0.0,61.3689,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6615,1653.75,1.5775,5.4996,3.0661,4.3394,4.5,5.5,3.9849,2.9747,34.1992,30.4115,70.6397,30.3702,86.6093,22.1601,99.2186,22.0482,69.391,32.8446,31.9446,97.7154,97.7348,0.0,0.0,0.0,0.0,50.5587,24.4558,0.0,30.8116,0.0,61.1089,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11807,2951.75,4.0331,1.5782,3.6368,3.4649,4.5,5.4372,1.8956,2.9906,25.0522,21.5612,85.9688,21.6224,82.867,23.6935,99.3831,23.5752,67.7182,37.6678,23.3082,114.2485,0.0,0.0,33.6225,0.0,0.0,47.9326,25.6252,0.0,31.7506,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11808,2952.0,3.9922,1.3618,3.7358,3.385,4.5,5.4832,1.955,2.9908,25.5325,21.447,85.7687,21.5099,84.5046,25.2697,107.255,25.1479,67.5232,38.0566,23.1847,113.404,0.0,0.0,33.6747,0.0,0.0,46.9582,19.5992,0.0,32.253,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
7352,1838.0,3.4747,1.6702,4.4421,3.0157,4.5,5.3819,4.2213,2.9782,38.186,21.7195,86.525,21.7799,83.6396,31.6507,107.9466,31.6507,57.0428,42.0191,23.4591,90.2139,90.231,0.0,33.3781,0.0,0.0,47.5937,25.0594,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7353,1838.25,3.5767,1.4553,4.5394,3.0433,4.5,5.2836,3.755,2.9782,38.2394,21.528,86.5212,21.5879,83.6092,31.7429,108.0388,31.7429,56.6709,42.104,23.2649,90.1119,90.129,0.0,33.2623,0.0,0.0,47.5041,25.0594,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5027,1256.75,2.705,5.0146,3.8921,3.2839,4.5,5.2757,2.8621,2.9771,36.9837,30.0146,72.709,30.0146,64.6205,23.7516,96.1028,23.6349,68.5748,40.1082,31.2046,92.4988,92.5166,0.0,0.0,0.0,0.0,0.0,28.2404,0.0,31.5204,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5028,1257.0,2.7715,5.0146,3.8092,2.9634,4.5,5.3347,2.9377,2.9766,36.4343,28.0084,72.0048,27.9675,84.8086,22.9387,93.404,22.8219,67.7184,39.5245,29.3853,93.5363,93.5544,0.0,0.0,0.0,0.0,50.2546,29.6023,0.0,31.533,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
10222,2555.5,4.4124,3.8093,3.1024,2.5756,4.5,5.4278,2.5525,2.9909,26.0848,23.6901,87.7415,23.7516,83.7348,25.4293,105.4796,25.3084,68.1257,38.6009,25.4477,112.4303,0.0,0.0,33.8393,0.0,0.0,48.6158,21.6583,0.0,32.1284,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10223,2555.75,4.3998,3.5905,3.2196,2.6043,4.5,5.4765,2.5947,2.9909,26.0746,23.4953,87.7414,23.5562,83.7046,25.4198,105.47,25.299,68.1626,38.5889,25.2501,112.4484,0.0,0.0,33.721,0.0,0.0,48.5273,21.6583,0.0,32.1153,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
17386,4346.5,0.9868,2.2274,5.2181,4.6414,4.5,5.5,4.2294,2.9752,34.8213,30.3436,75.7784,30.3436,69.1908,24.4139,109.7804,24.3105,75.809,32.6172,31.7172,96.5587,96.5777,0.0,0.0,0.0,0.0,0.0,15.2139,0.0,29.5283,0.0,67.2001,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17387,4346.75,1.0235,2.4057,5.1566,4.4261,4.5,5.5,4.5007,2.9753,34.859,30.468,75.7169,30.468,68.9756,24.4716,109.8379,24.3685,76.019,32.7385,31.8385,96.4885,96.5074,0.0,0.0,0.0,0.0,0.0,15.2139,0.0,29.4799,0.0,66.5704,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13693,3423.25,0.9669,3.534,5.2725,3.5599,4.5,5.5,3.5894,2.9747,34.2023,27.9099,91.3838,27.9721,86.4734,22.3933,101.9069,22.2835,70.63,30.8174,29.9174,97.7097,97.729,0.0,34.1873,0.0,0.0,49.3994,22.1848,0.0,30.5086,0.0,76.9632,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13694,3423.5,0.9728,3.5165,5.3998,3.6501,4.5,5.5,3.6732,2.9747,34.265,28.7924,74.4422,28.7524,86.7568,22.4306,101.9441,22.3208,70.703,31.2823,30.3823,97.5932,97.6125,0.0,0.0,0.0,0.0,49.6578,22.1848,0.0,30.4978,0.0,73.5419,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
18407,4601.75,1.9649,4.9184,4.8682,4.4807,4.5,5.3087,3.8792,2.9752,34.8051,30.0963,73.563,30.0551,86.501,28.677,110.9677,28.677,57.551,32.5812,31.6812,96.5889,96.6079,0.0,0.0,0.0,0.0,50.4546,19.1715,0.0,0.0,0.0,71.6054,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
18408,4602.0,2.0017,4.9927,4.7839,4.4239,4.5,5.2157,3.4546,2.9755,35.0983,32.2728,72.7093,32.2728,63.5677,28.7975,109.828,28.7975,56.0109,34.4971,33.5971,96.0422,96.061,0.0,0.0,0.0,0.0,0.0,20.5716,0.0,0.0,0.0,56.7692,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9465,2366.25,3.902,0.5018,4.2513,3.5854,4.5,5.5,3.2384,2.9908,25.74,20.6924,86.3919,20.7508,83.8568,26.1571,110.107,26.0461,73.8393,38.1732,22.4161,113.0385,0.0,0.0,32.822,0.0,0.0,46.8951,17.208,0.0,30.6762,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9466,2366.5,3.7944,0.5322,4.3602,3.6275,4.5,5.5,3.4446,2.9901,22.973,25.0764,88.0317,25.1414,85.0626,23.8164,107.7643,23.7092,73.3662,28.0926,27.1926,117.8785,0.0,0.0,34.4965,0.0,0.0,48.649,17.208,0.0,30.1065,0.0,94.8622,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4741,1185.25,4.4942,4.065,3.5943,4.3708,4.5,5.393,3.2308,2.9777,37.6329,27.1246,70.1868,27.0851,85.6691,24.5087,94.3327,24.387,66.8338,41.2836,28.4954,91.2675,91.285,0.0,0.0,0.0,0.0,49.3562,30.0512,0.0,32.2329,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4742,1185.5,4.4747,3.934,3.4893,4.386,4.5,5.3985,3.0988,2.9909,25.8892,26.9977,70.0818,26.9582,85.6479,23.4553,93.2784,23.3354,66.6743,38.4428,28.3681,112.7756,0.0,0.0,0.0,0.0,0.0,49.3009,30.0512,0.0,31.9805,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
10212,2553.0,4.5366,4.955,3.9069,3.6546,4.5,5.0026,2.3872,2.991,26.3438,29.955,70.3408,29.955,59.1038,23.9576,94.7041,23.837,66.8486,38.8027,31.145,111.9726,0.0,0.0,0.0,0.0,0.0,0.0,29.4053,0.0,32.0734,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10213,2553.25,4.5237,4.955,3.8005,3.1944,4.5,5.0317,2.3418,2.991,26.3333,29.955,70.2345,29.955,58.6436,23.9447,94.6912,23.8241,66.8329,38.7904,31.145,111.9912,0.0,0.0,0.0,0.0,0.0,0.0,29.4053,0.0,32.0742,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5659,1414.75,3.2247,3.2988,3.4736,2.7921,4.5,5.1724,1.9691,2.9768,36.5909,23.0798,85.5718,23.1465,83.3075,24.1769,100.5341,24.055,66.3833,39.8573,24.8514,93.241,93.259,0.0,34.7701,0.0,0.0,48.5204,25.0659,0.0,32.2662,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5660,1415.0,3.2751,3.0778,3.5688,2.7844,4.5,5.1838,1.8913,2.9767,36.5077,23.0019,87.5136,23.0619,83.2123,23.3755,95.2009,23.2563,66.9199,39.7578,24.7541,93.398,93.416,0.0,33.5587,0.0,0.0,48.5261,28.6287,0.0,31.888,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
8496,2124.0,0.9902,3.7715,3.4828,3.3881,4.5,5.5,3.2988,2.9746,34.1474,28.1001,91.1231,28.1631,85.7164,22.2384,101.1284,22.1284,70.4335,31.0064,30.1064,97.8115,97.8309,0.0,34.4563,0.0,0.0,49.8904,22.786,0.0,30.5212,0.0,75.0289,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8497,2124.25,0.9933,3.7468,3.6201,3.4421,4.5,5.5,3.3865,2.9746,34.1466,28.0808,91.1982,28.1434,85.7508,22.2445,101.1344,22.1346,70.5022,30.9868,30.0868,97.813,97.8324,0.0,34.4002,0.0,0.0,49.8627,22.786,0.0,30.5022,0.0,75.2014,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
18359,4589.75,1.6663,4.0383,4.7063,2.9132,4.5,5.1492,3.007,2.9753,34.8763,29.3979,75.1728,29.358,87.4143,24.5175,109.9152,24.4033,70.5995,31.8999,30.9999,96.4563,96.4752,0.0,0.0,0.0,0.0,49.6309,15.1758,0.0,31.1527,0.0,75.7739,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
18360,4590.0,1.6869,4.1076,4.6436,3.056,4.5,5.2351,3.2018,2.9757,35.403,29.6111,75.9203,29.572,88.7316,24.9986,110.6836,24.8835,70.6086,32.1255,31.2255,95.4726,95.4913,0.0,0.0,0.0,0.0,49.0537,14.7343,0.0,31.2913,0.0,78.6443,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1925,481.25,0.8826,4.0054,4.5898,4.1916,4.5,5.3517,4.1512,2.9752,34.8359,28.4235,92.0644,28.4862,88.3716,28.376,112.8967,28.376,60.0085,31.3379,30.4379,96.5315,96.5505,0.0,34.087,0.0,0.0,48.6681,16.3535,0.0,0.0,0.0,79.7736,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
